21.07.2023                                                                                                         Salida dinámica de lista                                                                                                                                                               1


	Can.distr.	Denomin.	Seccion	Estado	Solic.	Nombre	Pedido	Clase Pedi	Creado el	Nº ped.cliente	Posición	Material	Vlr.Neto P	Moneda	Cantidad P	Cantidad C	UM venta	Vlr.Neto C	Status Glo	Status Tot	Status Ent	Status Ent	Status Ent
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156735	ZVMI	19.07.2023	0085782604	     210	PB0067275	    13,102	COP	         1	         1	UN	    13,102	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	      10	PB0084865	     5,646	COP	         2	         2	UN	     5,646	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	      20	PB0084886	     5,646	COP	         2	         2	UN	     5,646	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	      30	PB0084884	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	      40	PB0084871	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	      50	PB0084876	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	      60	PB0084894	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	      70	PB0084887	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	      80	PB0084888	     5,646	COP	         2	         2	UN	     5,646	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	      90	PB0084889	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     100	PB0084882	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     110	PB0075902	    31,251	COP	         3	         3	UN	    31,251	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     120	PB0060801	    51,025	COP	         1	         1	UN	    51,025	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     130	PB0080811	     4,637	COP	         1	         1	UN	     4,637	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     140	PB0085066	    31,263	COP	         3	         3	UN	    31,263	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     150	PB0084861	     7,994	COP	         1	         1	UN	     7,994	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     160	PB0035789	     5,311	COP	         1	         1	UN	     5,311	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     170	PB0035822	     5,311	COP	         1	         1	UN	     5,311	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     180	PB0037228	     8,000	COP	         1	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     190	PB0067970	     8,000	COP	         1	         1	UN	     8,000	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     200	PB0051803	     4,639	COP	         1	         1	UN	     4,639	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     210	PB0067965	     4,639	COP	         1	         1	UN	     4,639	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     220	PB0037194	    40,110	COP	         3	         3	UN	    40,110	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     230	PB0037198	    37,368	COP	         4	         4	UN	    37,368	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     240	PB0047169	    26,202	COP	         2	         2	UN	    26,202	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     250	PB0051810	     4,637	COP	         1	         1	UN	     4,637	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     260	PB0051812	     9,274	COP	         2	         2	UN	     9,274	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     270	PB0051815	     4,637	COP	         1	         1	UN	     4,637	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156737	ZVMI	19.07.2023	0085782604	     280	PB0067275	    13,102	COP	         1	         1	UN	    13,102	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     180	PB0074056	    61,512	COP	         3	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     170	PB0084862	     7,994	COP	         1	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     160	PB0084861	    15,988	COP	         2	         2	UN	    15,988	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     150	PB0084840	     7,994	COP	         1	         1	UN	     7,994	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     140	PB0084839	     7,994	COP	         1	         1	UN	     7,994	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     130	PB0068847	     6,654	COP	         1	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     120	PB0068846	    13,308	COP	         2	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     110	PB0066851	    11,361	COP	         1	         1	UN	    11,361	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     100	PB0069958	    98,824	COP	         2	         2	UN	    98,824	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	      90	PB0085066	    10,421	COP	         1	         1	UN	    10,421	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	      80	PB0069736	    10,421	COP	         1	         1	UN	    10,421	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	      70	PB0069735	     7,730	COP	         1	         1	UN	     7,730	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	      60	PB0084882	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	      50	PB0084889	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	      40	PB0084894	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	      30	PB0084878	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	      20	PB0084866	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	      10	PB0084865	     5,646	COP	         2	         2	UN	     5,646	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     360	PB0067275	    13,102	COP	         1	         1	UN	    13,102	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     350	PB0051819	    26,202	COP	         2	         2	UN	    26,202	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     340	PB0047169	    13,101	COP	         1	         1	UN	    13,101	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     330	PB0088951	     5,040	COP	         1	         1	UN	     5,040	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     320	PB0088954	     5,040	COP	         1	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     310	PB0079661	     7,326	COP	         1	         1	UN	     7,326	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     300	PB0073664	    14,116	COP	         2	         2	UN	    14,116	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     290	PB0073663	     7,058	COP	         1	         1	UN	     7,058	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     280	1005210010	    30,185	COP	         1	         1	UN	    30,185	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     270	PB0080808	    22,789	COP	         1	         1	UN	    22,789	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     260	PB0001134	    29,446	COP	         2	         2	UN	    29,446	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     250	PB0008493	    19,832	COP	         1	         1	UN	    19,832	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     240	1004410140	    83,092	COP	         4	         4	UN	    83,092	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     230	PB0015866	    29,446	COP	         2	         2	UN	    29,446	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     220	PB0046824	    30,051	COP	         3	         3	UN	    30,051	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     210	PB0035822	     5,311	COP	         1	         1	UN	     5,311	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     200	PB0035821	     5,311	COP	         1	         1	UN	     5,311	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156740	ZVMI	19.07.2023	0085782604	     190	PB0035789	     5,311	COP	         1	         1	UN	     5,311	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156749	ZEDI	19.07.2023	0085782642	      10	PB0041849	   184,204	COP	         4	         4	UN	   184,204	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156749	ZEDI	19.07.2023	0085782642	      20	PB0074631	    19,159	COP	         1	         1	UN	    19,159	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156750	ZEDI	19.07.2023	0085782642	      10	PB0041731	   184,204	COP	         4	         4	UN	   184,204	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156751	ZEDI	19.07.2023	0085782642	      10	PB0041731	   184,204	COP	         4	         4	UN	   184,204	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156752	ZEDI	19.07.2023	0085782642	      10	PB0041731	   184,204	COP	         4	         4	UN	   184,204	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156753	ZEDI	19.07.2023	0085782642	      10	PB0081618	   207,714	COP	         6	         6	UN	   207,714	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156754	ZEDI	19.07.2023	0085782642	      10	PB0063231	   276,306	COP	         6	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	      60	PB0081355	    13,377	COP	         1	         1	UN	    13,377	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     100	PB0068847	     6,654	COP	         1	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     110	PB0084839	    15,988	COP	         2	         2	UN	    15,988	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     120	PB0084840	    23,982	COP	         3	         3	UN	    23,982	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	      90	PB0068845	     6,654	COP	         1	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	      80	PB0038936	    19,832	COP	         1	         1	UN	    19,832	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	      70	3002350070	    19,832	COP	         1	         1	UN	    19,832	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	      50	PB0069317	    10,421	COP	         1	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	      40	PB0084894	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	      30	PB0084872	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	      20	PB0084866	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	      10	PB0084865	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     130	PB0084862	     7,994	COP	         1	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     140	PB0074055	    20,504	COP	         1	         1	UN	    20,504	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     150	PB0037288	    10,420	COP	         1	         1	UN	    10,420	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     160	PB0037292	    19,429	COP	         1	         1	UN	    19,429	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     170	PB0001135	    29,446	COP	         2	         2	UN	    29,446	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     180	PB0080098	     7,327	COP	         1	         1	UN	     7,327	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     250	PB0067275	    13,102	COP	         1	         1	UN	    13,102	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     240	PB0037198	     9,342	COP	         1	         1	UN	     9,342	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     230	PB0037195	    19,830	COP	         1	         1	UN	    19,830	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     220	PB0088951	     5,040	COP	         1	         1	UN	     5,040	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     210	PB0088954	     5,040	COP	         1	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     200	PB0037228	     8,000	COP	         1	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156755	ZVMI	19.07.2023	0085782604	     190	1005210010	    30,185	COP	         1	         1	UN	    30,185	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156756	ZEDI	19.07.2023	0085782642	      10	PB0040747	   276,306	COP	         6	         6	UN	   276,306	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156759	ZEDI	19.07.2023	0085782642	      10	PB0063231	   276,306	COP	         6	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156760	ZEDI	19.07.2023	0085782642	      10	PB0090573	   184,204	COP	         4	         4	UN	   184,204	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156761	ZVMI	19.07.2023	0085782607	      10	PB0088941	    11,428	COP	         2	         2	UN	    11,428	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156762	ZEDI	19.07.2023	0085782642	      10	PB0041853	   311,670	COP	         6	         6	UN	   311,670	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156762	ZEDI	19.07.2023	0085782642	      20	PB0074651	    19,159	COP	         1	         1	UN	    19,159	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156763	ZVMI	19.07.2023	0085782607	      10	PB0089280	    12,437	COP	         1	         1	UN	    12,437	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156764	ZEDI	19.07.2023	0085782642	      10	PB0076492	   138,476	COP	         4	         4	UN	   138,476	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156765	ZEDI	19.07.2023	0085782642	      10	PB0041853	   311,670	COP	         6	         6	UN	   311,670	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156766	ZEDI	19.07.2023	0085782642	      10	PB0041851	   184,204	COP	         4	         4	UN	   184,204	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156767	ZEDI	19.07.2023	0085782642	      10	PB0079063	   213,460	COP	         4	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156768	ZEDI	19.07.2023	0085782642	      10	PB0080425	    73,940	COP	        20	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156769	ZEDI	19.07.2023	0085782642	      10	PB0077662	   141,252	COP	         4	         4	UN	   141,252	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156770	ZEDI	19.07.2023	0085782642	      10	PB0089710	   169,170	COP	         6	         6	UN	   169,170	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156770	ZEDI	19.07.2023	0085782642	      20	PB0065450	   213,460	COP	         4	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	      10	PB0066853	     7,059	COP	         1	         1	UN	     7,059	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	      20	PB0084884	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	      30	PB0084872	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	      40	PB0084893	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	      50	PB0084894	     5,646	COP	         2	         2	UN	     5,646	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	      60	PB0084870	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	      70	PB0084869	     2,823	COP	         1	         1	UN	     2,823	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	      80	PB0069736	    10,421	COP	         1	         1	UN	    10,421	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	      90	PB0087485	    39,328	COP	         1	         1	UN	    39,328	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	     100	PB0068846	    13,308	COP	         2	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	     110	PB0068847	     6,654	COP	         1	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	     120	PB0074055	    20,504	COP	         1	         1	UN	    20,504	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	     130	PB0074056	    20,504	COP	         1	         0	UN	         0	B	A	A	A	A
	01	MODERNO	Picking	1. Pendiente de generación de Entrega	1000000000	ALMACENES EXITO SA	903156771	ZVMI	19.07.2023	0085782604	     140	PB0035789	     5,311	COP	         1	         1	UN	     5,311	B	A	A	A	A
